GIORNO_RIFERIMENTO;C1_A1;C1_B1;C1_C1;C1_D1;C1_E1;C1_F1;C1_A2;C1_B2;C1_C2;C1_D2;C1_E2;C1_F2;C1_A3;C1_B3;C1_C3;C1_D3;C1_E3;C1_F3;C2;C4;T1_1;T1_2;T1_3
27/01/2018;0.93342406;0.93342406;0.87976333;0.71841005;0.6700337;0.6450293;1.13990695;1.13990695;1.0676272;0.88502749;0.82073205;0.79284467;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.33062123;0.00000001;0.35464888;0.43150336;0.00000001
28/01/2018;0.93342406;0.93342406;0.87976333;0.71841005;0.6700337;0.6450293;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.33062123;0.00000001;0.35464888;0.00000001;0.00000001
29/01/2018;0.93342406;0.93342406;0.80949664;0.71841005;0.65647449;0.6450293;1.13990695;1.13990695;0.98235582;0.88502749;0.80412321;0.79284467;1.37340517;1.37340517;1.18056996;1.06448594;0.96710263;0.95203697;0.33062123;0.00000001;0.35464888;0.43150336;0.51722923
30/01/2018;0.92206087;0.92206087;0.80949664;0.71841005;0.65647449;0.6450293;1.1260301;1.1260301;0.98235582;0.88502749;0.80412321;0.79284467;1.35668579;1.35668579;1.18056996;1.06448594;0.96710263;0.95203697;0.33062123;0.00000001;0.35464888;0.43150336;0.51722923
31/01/2018;0.92206087;0.92206087;0.80949664;0.71841005;0.65647449;0.6450293;1.1260301;1.1260301;0.98235582;0.88502749;0.80412321;0.79284467;1.35668579;1.35668579;1.18056996;1.06448594;0.96710263;0.95203697;0.33062123;0.00000001;0.35464888;0.43150336;0.51722923
01/02/2018;0.92206087;0.92206087;0.80949664;0.68274228;0.65647449;0.59609052;1.1260301;1.1260301;0.98235582;0.84108745;0.80412321;0.73269104;1.35668579;1.35668579;1.18056996;1.01163612;0.96710263;0.87980533;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
02/02/2018;0.92206087;0.92206087;0.80949664;0.68274228;0.65647449;0.59609052;1.1260301;1.1260301;0.98235582;0.84108745;0.80412321;0.73269104;1.35668579;1.35668579;1.18056996;1.01163612;0.96710263;0.87980533;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
03/02/2018;0.92206087;0.92206087;0.80949664;0.68274228;0.65647449;0.59609052;1.1260301;1.1260301;0.98235582;0.84108745;0.80412321;0.73269104;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.33775053;0.00000001;0.34989312;0.42569472;0.00000001
04/02/2018;0.92206087;0.92206087;0.80949664;0.68274228;0.65647449;0.59609052;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.33775053;0.00000001;0.34989312;0.00000001;0.00000001
05/02/2018;0.92206087;0.92206087;0.80949664;0.68274228;0.65647449;0.59609052;1.1260301;1.1260301;0.98235582;0.84108745;0.80412321;0.73269104;1.35668579;1.35668579;1.18056996;1.01163612;0.96710263;0.87980533;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
06/02/2018;0.88801695;0.88801695;0.80593409;0.68274228;0.65599023;0.59609052;1.08445532;1.08445532;0.97803253;0.84108745;0.80353004;0.73269104;1.30659485;1.30659485;1.17537433;1.01163612;0.96638924;0.87980533;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
07/02/2018;0.88801695;0.88801695;0.80593409;0.68274228;0.65599023;0.59609052;1.08445532;1.08445532;0.97803253;0.84108745;0.80353004;0.73269104;1.30659485;1.30659485;1.17537433;1.01163612;0.96638924;0.87980533;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
08/02/2018;0.88801695;0.88801695;0.80593409;0.66180892;0.65599023;0.56119154;1.08445532;1.08445532;0.97803253;0.81529912;0.80353004;0.68979459;1.30659485;1.30659485;1.17537433;0.98061864;0.96638924;0.82829585;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
09/02/2018;0.88801695;0.88801695;0.80593409;0.66180892;0.65599023;0.56119154;1.08445532;1.08445532;0.97803253;0.81529912;0.80353004;0.68979459;1.30659485;1.30659485;1.17537433;0.98061864;0.96638924;0.82829585;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
10/02/2018;0.88801695;0.88801695;0.80593409;0.66180892;0.65599023;0.56119154;1.08445532;1.08445532;0.97803253;0.81529912;0.80353004;0.68979459;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.33775053;0.00000001;0.34989312;0.42569472;0.00000001
11/02/2018;0.88801695;0.88801695;0.80593409;0.66180892;0.65599023;0.56119154;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.33775053;0.00000001;0.34989312;0.00000001;0.00000001
12/02/2018;0.88801695;0.88801695;0.80593409;0.66180892;0.65599023;0.56119154;1.08445532;1.08445532;0.97803253;0.81529912;0.80353004;0.68979459;1.30659485;1.30659485;1.17537433;0.98061864;0.96638924;0.82829585;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
13/02/2018;0.87669939;0.87669939;0.79880898;0.66180892;0.65599023;0.56119154;1.07063421;1.07063421;0.96938593;0.81529912;0.80353004;0.68979459;1.28994261;1.28994261;1.16498307;0.98061864;0.96638924;0.82829585;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
14/02/2018;0.87669939;0.87669939;0.79880898;0.66180892;0.65599023;0.56119154;1.07063421;1.07063421;0.96938593;0.81529912;0.80353004;0.68979459;1.28994261;1.28994261;1.16498307;0.98061864;0.96638924;0.82829585;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
15/02/2018;0.87669939;0.87669939;0.79880898;0.64874345;0.65599023;0.54233807;1.07063421;1.07063421;0.96938593;0.79920344;0.80353004;0.66662065;1.28994261;1.28994261;1.16498307;0.96125921;0.96638924;0.8004689;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
16/02/2018;0.87669939;0.87669939;0.79880898;0.64874345;0.65045951;0.54233807;1.07063421;1.07063421;0.96938593;0.79920344;0.79675539;0.66662065;1.28994261;1.28994261;1.16498307;0.96125921;0.96638924;0.8004689;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
17/02/2018;0.87669939;0.87669939;0.79880898;0.64874345;0.65045951;0.54233807;1.07063421;1.07063421;0.96938593;0.79920344;0.79675539;0.66662065;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.33775053;0.00000001;0.34989312;0.42569472;0.00000001
18/02/2018;0.87669939;0.87669939;0.79880898;0.64874345;0.65045951;0.54233807;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.33775053;0.00000001;0.34989312;0.00000001;0.00000001
19/02/2018;0.87669939;0.87669939;0.79880898;0.64874345;0.65045951;0.54233807;1.07063421;1.07063421;0.96938593;0.79920344;0.79675539;0.66662065;1.28994261;1.28994261;1.16498307;0.96125921;0.95824151;0.8004689;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
20/02/2018;0.87669939;0.87669939;0.7881682;0.64874345;0.65045951;0.54233807;1.07063421;1.07063421;0.95647292;0.79920344;0.79675539;0.66662065;1.28994261;1.28994261;1.14946455;0.96125921;0.95824151;0.8004689;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
21/02/2018;0.87669939;0.87669939;0.7881682;0.64874345;0.65045951;0.54233807;1.07063421;1.07063421;0.95647292;0.79920344;0.79675539;0.66662065;1.28994261;1.28994261;1.14946455;0.96125921;0.95824151;0.8004689;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
22/02/2018;0.87669939;0.87669939;0.7881682;0.62962209;0.65045951;0.52709484;1.07063421;1.07063421;0.95647292;0.77564735;0.79675539;0.64788426;1.28994261;1.28994261;1.14946455;0.93292661;0.95824151;0.77797051;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
23/02/2018;0.8556159;0.8556159;0.7881682;0.62962209;0.6153636;0.52709484;1.04488683;1.04488683;0.95647292;0.77564735;0.753766;0.64788426;1.28994261;1.28994261;1.14946455;0.93292661;0.95824151;0.77797051;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
24/02/2018;0.8556159;0.8556159;0.7881682;0.62962209;0.6153636;0.52709484;1.04488683;1.04488683;0.95647292;0.77564735;0.753766;0.64788426;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.33775053;0.00000001;0.34989312;0.42569472;0.00000001
25/02/2018;0.8556159;0.8556159;0.7881682;0.62962209;0.6153636;0.52709484;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.33775053;0.00000001;0.34989312;0.00000001;0.00000001
26/02/2018;0.8556159;0.8556159;0.7881682;0.62962209;0.6153636;0.52709484;1.04488683;1.04488683;0.95647292;0.77564735;0.753766;0.64788426;1.25892115;1.25892115;1.14946455;0.93292661;0.90653904;0.77797051;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
27/02/2018;0.8556159;0.8556159;0.7881682;0.62962209;0.6153636;0.52709484;1.04488683;1.04488683;0.95647292;0.77564735;0.753766;0.64788426;1.25892115;1.25892115;1.14946455;0.93292661;0.90653904;0.77797051;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
28/02/2018;0.8556159;0.8556159;0.7881682;0.62962209;0.6153636;0.52709484;1.04488683;1.04488683;0.95647292;0.77564735;0.753766;0.64788426;1.25892115;1.25892115;1.14946455;0.93292661;0.90653904;0.77797051;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
01/03/2018;0.8556159;0.8556159;0.7881682;0.62962209;0.6153636;0.52709484;1.04488683;1.04488683;0.95647292;0.77564735;0.753766;0.64788426;1.25892115;1.25892115;1.14946455;0.93292661;0.90653904;0.77797051;0.33775053;0.00000001;0.34989312;0.42569472;0.51027713
02/03/2018;0.83293516;0.83293516;0.74101123;0.58084116;0.5792482;0.44405936;1.01718888;1.01718888;0.8992461;0.7155529;0.70952783;0.54582031;1.25892115;1.25892115;1.14946455;0.93292661;0.90653904;0.77797051;0.30002465;0.00000001;0.31029249;0.37732685;0.51027713
03/03/2018;0.83293516;0.83293516;0.74101123;0.58084116;0.5792482;0.44405936;1.01718888;1.01718888;0.8992461;0.7155529;0.70952783;0.54582031;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.30002465;0.00000001;0.31029249;0.37732685;0.00000001
04/03/2018;0.83293516;0.83293516;0.74101123;0.58084116;0.5792482;0.44405936;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.30002465;0.00000001;0.31029249;0.00000001;0.00000001
05/03/2018;0.83293516;0.83293516;0.74101123;0.58084116;0.5792482;0.44405936;1.01718888;1.01718888;0.8992461;0.7155529;0.70952783;0.54582031;1.22554957;1.22554957;1.08069082;0.86064671;0.8533347;0.65541352;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
06/03/2018;0.83293516;0.83293516;0.74101123;0.58084116;0.5792482;0.44405936;1.01718888;1.01718888;0.8992461;0.7155529;0.70952783;0.54582031;1.22554957;1.22554957;1.08069082;0.86064671;0.8533347;0.65541352;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
07/03/2018;0.83293516;0.83293516;0.74101123;0.58084116;0.5792482;0.44405936;1.01718888;1.01718888;0.8992461;0.7155529;0.70952783;0.54582031;1.22554957;1.22554957;1.08069082;0.86064671;0.8533347;0.65541352;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
08/03/2018;0.83293516;0.83293516;0.74101123;0.58084116;0.5792482;0.44405936;1.01718888;1.01718888;0.8992461;0.7155529;0.70952783;0.54582031;1.22554957;1.22554957;1.08069082;0.86064671;0.8533347;0.65541352;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
09/03/2018;0.81837751;0.81837751;0.69474491;0.58084116;0.57774446;0.39030692;0.99941094;0.99941094;0.8431001;0.7155529;0.70768588;0.47974993;1.22554957;1.22554957;1.08069082;0.86064671;0.8533347;0.65541352;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
10/03/2018;0.81837751;0.81837751;0.69474491;0.58084116;0.57774446;0.39030692;0.99941094;0.99941094;0.8431001;0.7155529;0.70768588;0.47974993;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.30002465;0.00000001;0.31029249;0.37732685;0.00000001
11/03/2018;0.81837751;0.81837751;0.69474491;0.58084116;0.57774446;0.39030692;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.30002465;0.00000001;0.31029249;0.00000001;0.00000001
12/03/2018;0.81837751;0.81837751;0.69474491;0.58084116;0.57774446;0.39030692;0.99941094;0.99941094;0.8431001;0.7155529;0.70768588;0.47974993;1.20412999;1.20412999;1.01321601;0.86064671;0.85111942;0.57607711;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
13/03/2018;0.81837751;0.81837751;0.69474491;0.58084116;0.57774446;0.39030692;0.99941094;0.99941094;0.8431001;0.7155529;0.70768588;0.47974993;1.20412999;1.20412999;1.01321601;0.86064671;0.85111942;0.57607711;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
14/03/2018;0.81837751;0.81837751;0.69474491;0.58084116;0.57774446;0.39030692;0.99941094;0.99941094;0.8431001;0.7155529;0.70768588;0.47974993;1.20412999;1.20412999;1.01321601;0.86064671;0.85111942;0.57607711;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
15/03/2018;0.81837751;0.81837751;0.69474491;0.58084116;0.57774446;0.39030692;0.99941094;0.99941094;0.8431001;0.7155529;0.70768588;0.47974993;1.20412999;1.20412999;1.01321601;0.86064671;0.85111942;0.57607711;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
16/03/2018;0.81837751;0.81837751;0.68405724;0.58084116;0.57774446;0.37305799;0.99941094;0.99941094;0.83013021;0.7155529;0.70768588;0.45854822;1.20412999;1.20412999;1.01321601;0.86064671;0.85111942;0.57607711;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
17/03/2018;0.81837751;0.81837751;0.68405724;0.58084116;0.57774446;0.37305799;0.94200876;0.94200876;0.83013021;0.65440106;0.69969365;0.45854822;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.30002465;0.00000001;0.31029249;0.37732685;0.00000001
18/03/2018;0.77137317;0.77137317;0.68405724;0.53120192;0.57121971;0.37305799;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.30002465;0.00000001;0.31029249;0.00000001;0.00000001
19/03/2018;0.77137317;0.77137317;0.68405724;0.53120192;0.57121971;0.37305799;0.94200876;0.94200876;0.83013021;0.65440106;0.69969365;0.45854822;1.13496956;1.13496956;0.99762913;0.78709502;0.84150732;0.55061839;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
20/03/2018;0.77137317;0.77137317;0.68405724;0.53120192;0.57121971;0.37305799;0.94200876;0.94200876;0.83013021;0.65440106;0.69969365;0.45854822;1.13496956;1.13496956;0.99762913;0.78709502;0.84150732;0.55061839;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
21/03/2018;0.77137317;0.77137317;0.68405724;0.53120192;0.57121971;0.37305799;0.94200876;0.94200876;0.83013021;0.65440106;0.69969365;0.45854822;1.13496956;1.13496956;0.99762913;0.78709502;0.84150732;0.55061839;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
22/03/2018;0.77137317;0.77137317;0.68405724;0.53120192;0.57121971;0.37305799;0.94200876;0.94200876;0.83013021;0.65440106;0.69969365;0.45854822;1.13496956;1.13496956;0.99762913;0.78709502;0.84150732;0.55061839;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
23/03/2018;0.77137317;0.77137317;0.68405724;0.53120192;0.57121971;0.37305799;0.94200876;0.94200876;0.83013021;0.65440106;0.69969365;0.45854822;1.13496956;1.13496956;0.99762913;0.78709502;0.84150732;0.55061839;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
24/03/2018;0.77137317;0.77137317;0.68405724;0.53120192;0.57121971;0.37305799;0.87273603;0.87273603;0.79343905;0.64793928;0.69170144;0.44030491;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.30002465;0.00000001;0.31029249;0.37732685;0.00000001
25/03/2018;0.71464852;0.71464852;0.65382241;0.52595665;0.56469499;0.3582159;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.30002465;0.00000001;0.31029249;0.00000001;0.00000001
26/03/2018;0.71464852;0.71464852;0.65382241;0.52595665;0.56469499;0.3582159;0.87273603;0.87273603;0.79343905;0.64793928;0.69170144;0.44030491;1.05150704;1.05150704;0.95353464;0.77932298;0.83189525;0.52871208;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
27/03/2018;0.71464852;0.71464852;0.65382241;0.52595665;0.56469499;0.3582159;0.87273603;0.87273603;0.79343905;0.64793928;0.69170144;0.44030491;1.05150704;1.05150704;0.95353464;0.77932298;0.83189525;0.52871208;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
28/03/2018;0.71464852;0.71464852;0.65382241;0.52595665;0.56469499;0.3582159;0.87273603;0.87273603;0.79343905;0.64793928;0.69170144;0.44030491;1.05150704;1.05150704;0.95353464;0.77932298;0.83189525;0.52871208;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
29/03/2018;0.71464852;0.71464852;0.65382241;0.52595665;0.56469499;0.3582159;0.87273603;0.87273603;0.79343905;0.64793928;0.69170144;0.44030491;1.05150704;1.05150704;0.95353464;0.77932298;0.83189525;0.52871208;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
30/03/2018;0.71464852;0.71464852;0.65382241;0.52595665;0.56469499;0.3582159;0.87273603;0.87273603;0.79343905;0.64793928;0.69170144;0.44030491;1.05150704;1.05150704;0.95353464;0.77932298;0.83189525;0.52871208;0.30002465;0.00000001;0.31029249;0.37732685;0.4523877
31/03/2018;0.71464852;0.71464852;0.65382241;0.52595665;0.56469499;0.3582159;0.87273603;0.87273603;0.79343905;0.64793928;0.69170144;0.44030491;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.30002465;0.00000001;0.31029249;0.37732685;0.00000001
01/04/2018;0.00000001;0.00000001;0.00000001;0.39449133;0.49299942;0.27798838;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.30002465;0.00000001;0.31029249;0.00000001;0.00000001
02/04/2018;0.00000001;0.00000001;0.00000001;0.39449133;0.49299942;0.27798838;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.28279552;0.00000001;0.27904159;0.00000001;0.00000001
03/04/2018;0.00000001;0.00000001;0.00000001;0.39449133;0.49299942;0.27798838;0.00000001;0.00000001;0.00000001;0.48598383;0.60388071;0.3416924;0.00000001;0.00000001;0.00000001;0.58452755;0.72627505;0.41029953;0.28279552;0.00000001;0.27904159;0.33915728;0.40670417
04/04/2018;0.00000001;0.00000001;0.00000001;0.39449133;0.49299942;0.27798838;0.00000001;0.00000001;0.00000001;0.48598383;0.60388071;0.3416924;0.00000001;0.00000001;0.00000001;0.58452755;0.72627505;0.41029953;0.28279552;0.00000001;0.27904159;0.33915728;0.40670417
05/04/2018;0.00000001;0.00000001;0.00000001;0.39449133;0.49299942;0.27798838;0.00000001;0.00000001;0.00000001;0.48598383;0.60388071;0.3416924;0.00000001;0.00000001;0.00000001;0.58452755;0.72627505;0.41029953;0.28279552;0.00000001;0.27904159;0.33915728;0.40670417
06/04/2018;0.00000001;0.00000001;0.00000001;0.39449133;0.49299942;0.27798838;0.00000001;0.00000001;0.00000001;0.48598383;0.60388071;0.3416924;0.00000001;0.00000001;0.00000001;0.58452755;0.72627505;0.41029953;0.28279552;0.00000001;0.27904159;0.33915728;0.40670417
07/04/2018;0.00000001;0.00000001;0.00000001;0.39449133;0.49299942;0.27798838;0.00000001;0.00000001;0.00000001;0.48275295;0.59773045;0.32739357;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.28279552;0.00000001;0.27904159;0.33915728;0.00000001
08/04/2018;0.00000001;0.00000001;0.00000001;0.3918687;0.48797844;0.26635538;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.28279552;0.00000001;0.27904159;0.00000001;0.00000001
09/04/2018;0.00000001;0.00000001;0.00000001;0.3918687;0.48797844;0.26635538;0.00000001;0.00000001;0.00000001;0.48275295;0.59773045;0.32739357;0.00000001;0.00000001;0.00000001;0.58064154;0.71887826;0.39312969;0.28279552;0.00000001;0.27904159;0.33915728;0.40670417
10/04/2018;0.00000001;0.00000001;0.00000001;0.3918687;0.48797844;0.26635538;0.00000001;0.00000001;0.00000001;0.48275295;0.59773045;0.32739357;0.00000001;0.00000001;0.00000001;0.58064154;0.71887826;0.39312969;0.28279552;0.00000001;0.27904159;0.33915728;0.40670417
11/04/2018;0.00000001;0.00000001;0.00000001;0.3918687;0.48797844;0.26635538;0.00000001;0.00000001;0.00000001;0.48275295;0.59773045;0.32739357;0.00000001;0.00000001;0.00000001;0.58064154;0.71887826;0.39312969;0.28279552;0.00000001;0.27904159;0.33915728;0.40670417
12/04/2018;0.00000001;0.00000001;0.00000001;0.3918687;0.48797844;0.26635538;0.00000001;0.00000001;0.00000001;0.48275295;0.59773045;0.32739357;0.00000001;0.00000001;0.00000001;0.58064154;0.71887826;0.39312969;0.28279552;0.00000001;0.27904159;0.33915728;0.40670417
13/04/2018;0.00000001;0.00000001;0.00000001;0.3918687;0.48797844;0.26635538;0.00000001;0.00000001;0.00000001;0.48275295;0.59773045;0.32739357;0.00000001;0.00000001;0.00000001;0.58064154;0.71887826;0.39312969;0.28279552;0.00000001;0.27904159;0.33915728;0.40670417
14/04/2018;0.00000001;0.00000001;0.00000001;0.3918687;0.48797844;0.26635538;0.00000001;0.00000001;0.00000001;0.48275295;0.59773045;0.3269005;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.28279552;0.00000001;0.27904159;0.33915728;0.00000001
15/04/2018;0.00000001;0.00000001;0.00000001;0.3918687;0.48797844;0.26595424;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.28279552;0.00000001;0.27904159;0.00000001;0.00000001
16/04/2018;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.26595424;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.3269005;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.39253763;0.28279552;0.00000001;0.27904159;0.33915728;0.40670417
17/04/2018;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.26595424;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.3269005;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.39253763;0.28279552;0.00000001;0.27904159;0.33915728;0.40670417
18/04/2018;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.26595424;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.3269005;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.39253763;0.28279552;0.00000001;0.27904159;0.33915728;0.40670417
19/04/2018;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.26595424;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.3269005;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.39253763;0.28279552;0.00000001;0.27904159;0.33915728;0.40670417
20/04/2018;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.26595424;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.3269005;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.39253763;0.28279552;0.00000001;0.27904159;0.33915728;0.40670417
21/04/2018;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.26595424;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.3269005;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.28279552;0.00000001;0.27904159;0.33915728;0.00000001
22/04/2018;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.26595424;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.28279552;0.00000001;0.27904159;0.00000001;0.00000001
23/04/2018;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.13999703;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.17207885;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.20662992;0.28279552;0.00000001;0.27904159;0.33915728;0.40670417
24/04/2018;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.13999703;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.17207885;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.20662992;0.28279552;0.00000001;0.27904159;0.33915728;0.40670417
25/04/2018;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.13999703;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.28279552;0.00000001;0.27904159;0.00000001;0.00000001
26/04/2018;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.13999703;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.17207885;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.20662992;0.28279552;0.00000001;0.27904159;0.33915728;0.40670417
27/04/2018;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.13999703;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.17207885;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.20662992;0.28279552;0.00000001;0.27904159;0.33915728;0.40670417
28/04/2018;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.13999703;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.17207885;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.28279552;0.00000001;0.27904159;0.33915728;0.00000001
29/04/2018;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.13999703;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.28279552;0.00000001;0.27904159;0.00000001;0.00000001
30/04/2018;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.13999703;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.17207885;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.20662992;0.28279552;0.00000001;0.27904159;0.33915728;0.40670417
01/05/2018;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.13999703;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.00000001;0.25427833;0.00000001;0.2419651;0.00000001;0.00000001
