GIORNO_RIFERIMENTO;C1_A1;C1_B1;C1_C1;C1_D1;C1_E1;C1_F1;C1_A2;C1_B2;C1_C2;C1_D2;C1_E2;C1_F2;C1_A3;C1_B3;C1_C3;C1_D3;C1_E3;C1_F3;C2;C4;T1_1;T1_2;T1_3
04/02/2018;0.92206087;0.92206087;0.80949664;0.68274228;0.65647449;0.59609052;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;0.33775053;1e-08;0.34989312;1e-08;1e-08
05/02/2018;0.92206087;0.92206087;0.80949664;0.68274228;0.65647449;0.59609052;1.1260301000000001;1.1260301000000001;0.98235582;0.84108745;0.80412321;0.73269104;1.35668579;1.35668579;1.18056996;1.01163612;0.96710263;0.87980533;0.33775053;1e-08;0.34989312;0.42569472;0.51027713
06/02/2018;0.88801695;0.88801695;0.80593409;0.68274228;0.65599023;0.59609052;1.08445532;1.08445532;0.97803253;0.84108745;0.80353004;0.73269104;1.30659485;1.30659485;1.17537433;1.01163612;0.96638924;0.87980533;0.33775053;1e-08;0.34989312;0.42569472;0.51027713
07/02/2018;0.88801695;0.88801695;0.80593409;0.68274228;0.65599023;0.59609052;1.08445532;1.08445532;0.97803253;0.84108745;0.80353004;0.73269104;1.30659485;1.30659485;1.17537433;1.01163612;0.96638924;0.87980533;0.33775053;1e-08;0.34989312;0.42569472;0.51027713
08/02/2018;0.88801695;0.88801695;0.80593409;0.66180892;0.65599023;0.56119154;1.08445532;1.08445532;0.97803253;0.81529912;0.80353004;0.68979459;1.30659485;1.30659485;1.17537433;0.98061864;0.96638924;0.82829585;0.33775053;1e-08;0.34989312;0.42569472;0.51027713
09/02/2018;0.88801695;0.88801695;0.80593409;0.66180892;0.65599023;0.56119154;1.08445532;1.08445532;0.97803253;0.81529912;0.80353004;0.68979459;1.30659485;1.30659485;1.17537433;0.98061864;0.96638924;0.82829585;0.33775053;1e-08;0.34989312;0.42569472;0.51027713
10/02/2018;0.88801695;0.88801695;0.80593409;0.66180892;0.65599023;0.56119154;1.08445532;1.08445532;0.97803253;0.81529912;0.80353004;0.68979459;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;0.33775053;1e-08;0.34989312;0.42569472;1e-08
11/02/2018;0.88801695;0.88801695;0.80593409;0.66180892;0.65599023;0.56119154;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;0.33775053;1e-08;0.34989312;1e-08;1e-08
12/02/2018;0.88801695;0.88801695;0.80593409;0.66180892;0.65599023;0.56119154;1.08445532;1.08445532;0.97803253;0.81529912;0.80353004;0.68979459;1.30659485;1.30659485;1.17537433;0.98061864;0.96638924;0.82829585;0.33775053;1e-08;0.34989312;0.42569472;0.51027713
13/02/2018;0.87669939;0.87669939;0.79880898;0.66180892;0.65599023;0.56119154;1.07063421;1.07063421;0.96938593;0.81529912;0.80353004;0.68979459;1.28994261;1.28994261;1.16498307;0.98061864;0.96638924;0.82829585;0.33775053;1e-08;0.34989312;0.42569472;0.51027713
14/02/2018;0.87669939;0.87669939;0.79880898;0.66180892;0.65599023;0.56119154;1.07063421;1.07063421;0.96938593;0.81529912;0.80353004;0.68979459;1.28994261;1.28994261;1.16498307;0.98061864;0.96638924;0.82829585;0.33775053;1e-08;0.34989312;0.42569472;0.51027713
15/02/2018;0.87669939;0.87669939;0.79880898;0.64874345;0.65599023;0.54233807;1.07063421;1.07063421;0.96938593;0.79920344;0.80353004;0.66662065;1.28994261;1.28994261;1.16498307;0.96125921;0.96638924;0.8004689;0.33775053;1e-08;0.34989312;0.42569472;0.51027713
16/02/2018;0.87669939;0.87669939;0.79880898;0.64874345;0.65045951;0.54233807;1.07063421;1.07063421;0.96938593;0.79920344;0.79675539;0.66662065;1.28994261;1.28994261;1.16498307;0.96125921;0.96638924;0.8004689;0.33775053;1e-08;0.34989312;0.42569472;0.51027713
17/02/2018;0.87669939;0.87669939;0.79880898;0.64874345;0.65045951;0.54233807;1.07063421;1.07063421;0.96938593;0.79920344;0.79675539;0.66662065;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;0.33775053;1e-08;0.34989312;0.42569472;1e-08
18/02/2018;0.87669939;0.87669939;0.79880898;0.64874345;0.65045951;0.54233807;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;0.33775053;1e-08;0.34989312;1e-08;1e-08
19/02/2018;0.87669939;0.87669939;0.79880898;0.64874345;0.65045951;0.54233807;1.07063421;1.07063421;0.96938593;0.79920344;0.79675539;0.66662065;1.28994261;1.28994261;1.16498307;0.96125921;0.95824151;0.8004689;0.33775053;1e-08;0.34989312;0.42569472;0.51027713
20/02/2018;0.87669939;0.87669939;0.7881682;0.64874345;0.65045951;0.54233807;1.07063421;1.07063421;0.95647292;0.79920344;0.79675539;0.66662065;1.28994261;1.28994261;1.14946455;0.96125921;0.95824151;0.8004689;0.33775053;1e-08;0.34989312;0.42569472;0.51027713
21/02/2018;0.87669939;0.87669939;0.7881682;0.64874345;0.65045951;0.54233807;1.07063421;1.07063421;0.95647292;0.79920344;0.79675539;0.66662065;1.28994261;1.28994261;1.14946455;0.96125921;0.95824151;0.8004689;0.33775053;1e-08;0.34989312;0.42569472;0.51027713
22/02/2018;0.87669939;0.87669939;0.7881682;0.62962209;0.65045951;0.52709484;1.07063421;1.07063421;0.95647292;0.77564735;0.79675539;0.64788426;1.28994261;1.28994261;1.14946455;0.93292661;0.95824151;0.77797051;0.33775053;1e-08;0.34989312;0.42569472;0.51027713
23/02/2018;0.8556159;0.8556159;0.7881682;0.62962209;0.6153635999999999;0.52709484;1.04488683;1.04488683;0.95647292;0.77564735;0.7537659999999999;0.64788426;1.28994261;1.28994261;1.14946455;0.93292661;0.95824151;0.77797051;0.33775053;1e-08;0.34989312;0.42569472;0.51027713
24/02/2018;0.8556159;0.8556159;0.7881682;0.62962209;0.6153635999999999;0.52709484;1.04488683;1.04488683;0.95647292;0.77564735;0.7537659999999999;0.64788426;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;0.33775053;1e-08;0.34989312;0.42569472;1e-08
25/02/2018;0.8556159;0.8556159;0.7881682;0.62962209;0.6153635999999999;0.52709484;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;0.33775053;1e-08;0.34989312;1e-08;1e-08
26/02/2018;0.8556159;0.8556159;0.7881682;0.62962209;0.6153635999999999;0.52709484;1.04488683;1.04488683;0.95647292;0.77564735;0.7537659999999999;0.64788426;1.25892115;1.25892115;1.14946455;0.93292661;0.90653904;0.77797051;0.33775053;1e-08;0.34989312;0.42569472;0.51027713
27/02/2018;0.8556159;0.8556159;0.7881682;0.62962209;0.6153635999999999;0.52709484;1.04488683;1.04488683;0.95647292;0.77564735;0.7537659999999999;0.64788426;1.25892115;1.25892115;1.14946455;0.93292661;0.90653904;0.77797051;0.33775053;1e-08;0.34989312;0.42569472;0.51027713
28/02/2018;0.8556159;0.8556159;0.7881682;0.62962209;0.6153635999999999;0.52709484;1.04488683;1.04488683;0.95647292;0.77564735;0.7537659999999999;0.64788426;1.25892115;1.25892115;1.14946455;0.93292661;0.90653904;0.77797051;0.33775053;1e-08;0.34989312;0.42569472;0.51027713
01/03/2018;0.8556159;0.8556159;0.7881682;0.62962209;0.6153635999999999;0.52709484;1.04488683;1.04488683;0.95647292;0.77564735;0.7537659999999999;0.64788426;1.25892115;1.25892115;1.14946455;0.93292661;0.90653904;0.77797051;0.33775053;1e-08;0.34989312;0.42569472;0.51027713
02/03/2018;0.83293516;0.83293516;0.74101123;0.58084116;0.5792482;0.44405936;1.01718888;1.01718888;0.8992460999999999;0.7155529;0.70952783;0.54582031;1.25892115;1.25892115;1.14946455;0.93292661;0.90653904;0.77797051;0.30002465;1e-08;0.31029249;0.37732685;0.51027713
03/03/2018;0.83293516;0.83293516;0.74101123;0.58084116;0.5792482;0.44405936;1.01718888;1.01718888;0.8992460999999999;0.7155529;0.70952783;0.54582031;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;0.30002465;1e-08;0.31029249;0.37732685;1e-08
04/03/2018;0.83293516;0.83293516;0.74101123;0.58084116;0.5792482;0.44405936;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;0.30002465;1e-08;0.31029249;1e-08;1e-08
05/03/2018;0.83293516;0.83293516;0.74101123;0.58084116;0.5792482;0.44405936;1.01718888;1.01718888;0.8992460999999999;0.7155529;0.70952783;0.54582031;1.22554957;1.22554957;1.08069082;0.86064671;0.8533347;0.65541352;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
06/03/2018;0.83293516;0.83293516;0.74101123;0.58084116;0.5792482;0.44405936;1.01718888;1.01718888;0.8992460999999999;0.7155529;0.70952783;0.54582031;1.22554957;1.22554957;1.08069082;0.86064671;0.8533347;0.65541352;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
07/03/2018;0.83293516;0.83293516;0.74101123;0.58084116;0.5792482;0.44405936;1.01718888;1.01718888;0.8992460999999999;0.7155529;0.70952783;0.54582031;1.22554957;1.22554957;1.08069082;0.86064671;0.8533347;0.65541352;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
08/03/2018;0.83293516;0.83293516;0.74101123;0.58084116;0.5792482;0.44405936;1.01718888;1.01718888;0.8992460999999999;0.7155529;0.70952783;0.54582031;1.22554957;1.22554957;1.08069082;0.86064671;0.8533347;0.65541352;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
09/03/2018;0.81837751;0.81837751;0.69474491;0.58084116;0.57774446;0.39030692;0.99941094;0.99941094;0.8431001;0.7155529;0.70768588;0.47974993;1.22554957;1.22554957;1.08069082;0.86064671;0.8533347;0.65541352;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
10/03/2018;0.81837751;0.81837751;0.69474491;0.58084116;0.57774446;0.39030692;0.99941094;0.99941094;0.8431001;0.7155529;0.70768588;0.47974993;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;0.30002465;1e-08;0.31029249;0.37732685;1e-08
11/03/2018;0.81837751;0.81837751;0.69474491;0.58084116;0.57774446;0.39030692;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;0.30002465;1e-08;0.31029249;1e-08;1e-08
12/03/2018;0.81837751;0.81837751;0.69474491;0.58084116;0.57774446;0.39030692;0.99941094;0.99941094;0.8431001;0.7155529;0.70768588;0.47974993;1.20412999;1.20412999;1.01321601;0.86064671;0.85111942;0.57607711;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
13/03/2018;0.81837751;0.81837751;0.69474491;0.58084116;0.57774446;0.39030692;0.99941094;0.99941094;0.8431001;0.7155529;0.70768588;0.47974993;1.20412999;1.20412999;1.01321601;0.86064671;0.85111942;0.57607711;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
14/03/2018;0.81837751;0.81837751;0.69474491;0.58084116;0.57774446;0.39030692;0.99941094;0.99941094;0.8431001;0.7155529;0.70768588;0.47974993;1.20412999;1.20412999;1.01321601;0.86064671;0.85111942;0.57607711;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
15/03/2018;0.81837751;0.81837751;0.69474491;0.58084116;0.57774446;0.39030692;0.99941094;0.99941094;0.8431001;0.7155529;0.70768588;0.47974993;1.20412999;1.20412999;1.01321601;0.86064671;0.85111942;0.57607711;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
16/03/2018;0.81837751;0.81837751;0.68405724;0.58084116;0.57774446;0.37305799;0.99941094;0.99941094;0.83013021;0.7155529;0.70768588;0.45854822;1.20412999;1.20412999;1.01321601;0.86064671;0.85111942;0.57607711;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
17/03/2018;0.81837751;0.81837751;0.68405724;0.58084116;0.57774446;0.37305799;0.94200876;0.94200876;0.83013021;0.65440106;0.69969365;0.45854822;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;0.30002465;1e-08;0.31029249;0.37732685;1e-08
18/03/2018;0.77137317;0.77137317;0.68405724;0.53120192;0.57121971;0.37305799;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;0.30002465;1e-08;0.31029249;1e-08;1e-08
19/03/2018;0.77137317;0.77137317;0.68405724;0.53120192;0.57121971;0.37305799;0.94200876;0.94200876;0.83013021;0.65440106;0.69969365;0.45854822;1.13496956;1.13496956;0.99762913;0.78709502;0.84150732;0.55061839;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
20/03/2018;0.77137317;0.77137317;0.68405724;0.53120192;0.57121971;0.37305799;0.94200876;0.94200876;0.83013021;0.65440106;0.69969365;0.45854822;1.13496956;1.13496956;0.99762913;0.78709502;0.84150732;0.55061839;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
21/03/2018;0.77137317;0.77137317;0.68405724;0.53120192;0.57121971;0.37305799;0.94200876;0.94200876;0.83013021;0.65440106;0.69969365;0.45854822;1.13496956;1.13496956;0.99762913;0.78709502;0.84150732;0.55061839;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
22/03/2018;0.77137317;0.77137317;0.68405724;0.53120192;0.57121971;0.37305799;0.94200876;0.94200876;0.83013021;0.65440106;0.69969365;0.45854822;1.13496956;1.13496956;0.99762913;0.78709502;0.84150732;0.55061839;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
23/03/2018;0.77137317;0.77137317;0.68405724;0.53120192;0.57121971;0.37305799;0.94200876;0.94200876;0.83013021;0.65440106;0.69969365;0.45854822;1.13496956;1.13496956;0.99762913;0.78709502;0.84150732;0.55061839;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
24/03/2018;0.77137317;0.77137317;0.68405724;0.53120192;0.57121971;0.37305799;0.87273603;0.87273603;0.79343905;0.64793928;0.69170144;0.44030491;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;0.30002465;1e-08;0.31029249;0.37732685;1e-08
25/03/2018;0.71464852;0.71464852;0.65382241;0.52595665;0.56469499;0.35821590000000003;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;0.30002465;1e-08;0.31029249;1e-08;1e-08
26/03/2018;0.71464852;0.71464852;0.65382241;0.52595665;0.56469499;0.35821590000000003;0.87273603;0.87273603;0.79343905;0.64793928;0.69170144;0.44030491;1.05150704;1.05150704;0.95353464;0.77932298;0.83189525;0.52871208;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
27/03/2018;0.71464852;0.71464852;0.65382241;0.52595665;0.56469499;0.35821590000000003;0.87273603;0.87273603;0.79343905;0.64793928;0.69170144;0.44030491;1.05150704;1.05150704;0.95353464;0.77932298;0.83189525;0.52871208;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
28/03/2018;0.71464852;0.71464852;0.65382241;0.52595665;0.56469499;0.35821590000000003;0.87273603;0.87273603;0.79343905;0.64793928;0.69170144;0.44030491;1.05150704;1.05150704;0.95353464;0.77932298;0.83189525;0.52871208;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
29/03/2018;0.71464852;0.71464852;0.65382241;0.52595665;0.56469499;0.35821590000000003;0.87273603;0.87273603;0.79343905;0.64793928;0.69170144;0.44030491;1.05150704;1.05150704;0.95353464;0.77932298;0.83189525;0.52871208;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
30/03/2018;0.71464852;0.71464852;0.65382241;0.52595665;0.56469499;0.35821590000000003;0.87273603;0.87273603;0.79343905;0.64793928;0.69170144;0.44030491;1.05150704;1.05150704;0.95353464;0.77932298;0.83189525;0.52871208;0.30002465;1e-08;0.31029249;0.37732685;0.45238770000000006
31/03/2018;0.71464852;0.71464852;0.65382241;0.52595665;0.56469499;0.35821590000000003;0.87273603;0.87273603;0.79343905;0.64793928;0.69170144;0.44030491;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;0.30002465;1e-08;0.31029249;0.37732685;1e-08
01/04/2018;1e-08;1e-08;1e-08;0.39449133;0.49299942;0.27798838;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;0.30002465;1e-08;0.31029249;1e-08;1e-08
02/04/2018;1e-08;1e-08;1e-08;0.39449133;0.49299942;0.27798838;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;1e-08;0.28279552;1e-08;0.27904159;1e-08;1e-08
03/04/2018;1e-08;1e-08;1e-08;0.39449133;0.49299942;0.27798838;1e-08;1e-08;1e-08;0.48598383;0.60388071;0.34169240000000006;1e-08;1e-08;1e-08;0.58452755;0.72627505;0.41029953;0.28279552;1e-08;0.27904159;0.33915728;0.40670417
04/04/2018;1e-08;1e-08;1e-08;0.39449133;0.49299942;0.27798838;1e-08;1e-08;1e-08;0.48598383;0.60388071;0.34169240000000006;1e-08;1e-08;1e-08;0.58452755;0.72627505;0.41029953;0.28279552;1e-08;0.27904159;0.33915728;0.40670417
05/04/2018;1e-08;1e-08;1e-08;0.39449133;0.49299942;0.27798838;1e-08;1e-08;1e-08;0.48598383;0.60388071;0.34169240000000006;1e-08;1e-08;1e-08;0.58452755;0.72627505;0.41029953;0.28279552;1e-08;0.27904159;0.33915728;0.40670417
06/04/2018;1e-08;1e-08;1e-08;0.39449133;0.49299942;0.27798838;1e-08;1e-08;1e-08;0.48598383;0.60388071;0.34169240000000006;1e-08;1e-08;1e-08;0.58452755;0.72627505;0.41029953;0.28279552;1e-08;0.27904159;0.33915728;0.40670417
